# File outputs are as follows! #,,,,,,
# OutputType, SourceAddress, TargetAddress, PacketSize, Timestamp, Write_Frequency#,
summary,Smartphone,Cloud,17,1490135945536,15000,Tue 22:39:06
summary,Smartphone,Cloud,51,1490135960562,15000,Tue 22:39:21
summary,Smartphone,Cloud,24,1490137957409,15000,Tue 23:12:37
summary,Smartphone,Cloud,8521,1490137972421,15000,Tue 23:12:52
summary,Smartphone,Cloud,17,1490137991765,15000,Tue 23:13:12
summary,Smartphone,Cloud,51,1490138006782,15000,Tue 23:13:27
summary,Smartphone,Cloud,39,1490139986602,15000,Tue 23:46:27
summary,Smartphone,Cloud,8119,1490140001623,15000,Tue 23:46:42
summary,Smartphone,Cloud,17,1490140019360,15000,Tue 23:46:59
summary,Smartphone,Cloud,51,1490140034364,15000,Tue 23:47:14
summary,Smartphone,Cloud,24,1490142377767,15000,Wed 00:26:18
summary,Smartphone,Cloud,8142,1490142392784,15000,Wed 00:26:33
summary,Smartphone,Cloud,34,1490142410942,15000,Wed 00:26:51
summary,Smartphone,Cloud,34,1490142425944,15000,Wed 00:27:06
